ensembl_gene_id	Gene	log2FC	padj	gene_biotype
ENSG00000077585	GPR137B	 4.66e-02	 9.43e-01	protein_coding
ENSG00000118263	KLF7	-3.15e-01	 3.66e-01	protein_coding
ENSG00000240344	PPIL3	-1.58e-01	 7.65e-01	protein_coding
ENSG00000123989	CHPF	 4.42e-02	 8.84e-01	protein_coding
ENSG00000188760	TMEM198	 4.87e-01	 5.06e-02	protein_coding
ENSG00000158882	TOMM40L	 1.61e-01	 6.04e-01	protein_coding
ENSG00000144199	FAHD2B	 2.41e-01	 2.39e-01	protein_coding
ENSG00000013441	CLK1	-6.41e-01	 3.92e-02	protein_coding
ENSG00000163467	TSACC	-1.41e-01	 8.06e-01	protein_coding
ENSG00000147123	NDUFB11	-1.28e-01	 5.64e-01	protein_coding
ENSG00000196878	LAMB3	 5.42e-01	 1.61e-04	protein_coding
ENSG00000118260	CREB1	-1.24e-01	 8.13e-01	protein_coding
ENSG00000120805	ARL1	-3.78e-01	 3.12e-01	protein_coding
ENSG00000142675	CNKSR1	 5.01e-02	 9.02e-01	protein_coding
ENSG00000076321	KLHL20	-2.10e-01	 6.83e-01	protein_coding
ENSG00000144401	METTL21A	-2.53e-01	 4.93e-01	protein_coding
ENSG00000033030	ZCCHC8	-7.47e-01	 7.71e-03	protein_coding
ENSG00000115687	PASK	-4.85e-02	 9.20e-01	protein_coding
ENSG00000182872	RBM10	 4.29e-01	 1.03e-02	protein_coding
ENSG00000125458	NT5C	-2.63e-01	 2.67e-01	protein_coding
ENSG00000188419	CHM	-1.35e+00	 2.31e-06	protein_coding
ENSG00000125449	ARMC7	 3.51e-01	 3.47e-01	protein_coding
ENSG00000163468	CCT3	 1.19e-01	 5.28e-01	protein_coding
ENSG00000116690	PRG4	-1.30e-01	 6.26e-01	protein_coding
ENSG00000124006	OBSL1	 2.39e-01	 2.47e-01	protein_coding
ENSG00000173020	GRK2	 2.17e-01	 2.34e-01	protein_coding
ENSG00000047410	TPR	-1.27e-01	 8.25e-01	protein_coding
ENSG00000123999	INHA	-5.82e-02	 9.25e-01	protein_coding
ENSG00000091436	MAP3K20	 3.41e-02	 9.44e-01	protein_coding
ENSG00000185278	ZBTB37	 6.29e-02	 9.15e-01	protein_coding
ENSG00000152601	MBNL1	-1.08e-01	 8.10e-01	protein_coding
ENSG00000111011	RSRC2	-6.22e-01	 2.08e-02	protein_coding
ENSG00000120334	CENPL	-8.44e-01	 3.04e-03	protein_coding
ENSG00000129116	PALLD	 1.58e-02	 9.62e-01	protein_coding
ENSG00000115685	PPP1R7	 2.41e-01	 3.31e-01	protein_coding
ENSG00000144354	CDCA7	 3.72e-02	 9.24e-01	protein_coding
ENSG00000145439	CBR4	-4.34e-01	 2.62e-01	protein_coding
ENSG00000135976	ANKRD36	-3.42e-01	 3.99e-01	protein_coding
ENSG00000181381	DDX60L	-5.93e-02	 9.27e-01	protein_coding
ENSG00000117593	DARS2	 2.38e-01	 2.77e-01	protein_coding
ENSG00000229619	MBNL1-AS1	 9.46e-02	 8.53e-01	lncRNA
ENSG00000281832	LINC00602	-5.18e-01	 2.06e-01	lncRNA
ENSG00000162757	C1orf74	-8.64e-02	 8.73e-01	protein_coding
ENSG00000172845	SP3	 4.33e-02	 9.42e-01	protein_coding
ENSG00000112541	PDE10A	-1.77e-01	 5.18e-01	protein_coding
ENSG00000234741	GAS5	-9.05e-01	 1.15e-13	lncRNA
ENSG00000111669	TPI1	 1.97e-01	 2.28e-01	protein_coding
ENSG00000204262	COL5A2	 1.09e-01	 7.41e-01	protein_coding
ENSG00000144589	STK11IP	 2.69e-01	 2.70e-01	protein_coding
ENSG00000115368	WDR75	-2.77e-01	 5.73e-01	protein_coding
ENSG00000010626	LRRC23	 1.07e-01	 8.26e-01	protein_coding
ENSG00000240370	RPL13P5	 4.00e-02	 9.51e-01	transcribed_processed_pseudogene
ENSG00000117597	UTP25	 2.11e-01	 6.06e-01	protein_coding
ENSG00000111674	ENO2	 3.69e-01	 5.06e-02	protein_coding
ENSG00000121716	PILRB	-3.32e-01	 2.96e-01	protein_coding
ENSG00000139324	TMTC3	-7.13e-01	 4.99e-02	protein_coding
ENSG00000196290	NIF3L1	-9.72e-02	 8.35e-01	protein_coding
ENSG00000111671	SPSB2	-3.05e-02	 9.49e-01	protein_coding
ENSG00000184445	KNTC1	-3.97e-01	 2.55e-01	protein_coding
ENSG00000242294	STAG3L5P	-7.49e-01	 8.48e-05	transcribed_unprocessed_pseudogene
ENSG00000258168	AC025569.1	-4.96e-01	 2.31e-01	lncRNA
ENSG00000078319	PMS2P1	 6.30e-02	 9.16e-01	transcribed_unprocessed_pseudogene
ENSG00000272752	STAG3L5P-PVRIG2P-PILRB	-1.16e-01	 7.76e-01	lncRNA
ENSG00000128694	OSGEPL1	-2.61e-01	 6.01e-01	protein_coding
ENSG00000155744	FAM126B	-6.21e-01	 1.08e-01	protein_coding
ENSG00000119285	HEATR1	-2.41e-01	 5.15e-01	protein_coding
ENSG00000174938	SEZ6L2	 2.26e-01	 2.43e-01	protein_coding
ENSG00000049130	KITLG	-1.69e-02	 9.75e-01	protein_coding
ENSG00000115942	ORC2	-2.61e-01	 5.54e-01	protein_coding
ENSG00000151893	CACUL1	-2.46e-01	 5.15e-01	protein_coding
ENSG00000119013	NDUFB3	-4.30e-01	 1.58e-01	protein_coding
ENSG00000157181	ODR4	-5.64e-01	 1.58e-01	protein_coding
ENSG00000139318	DUSP6	-3.81e-01	 3.51e-01	protein_coding
ENSG00000139433	GLTP	 2.28e-01	 4.97e-01	protein_coding
ENSG00000073756	PTGS2	-4.17e-01	 2.16e-01	protein_coding
ENSG00000107581	EIF3A	 3.40e-02	 9.31e-01	protein_coding
ENSG00000163249	CCNYL1	-9.74e-02	 8.70e-01	protein_coding
ENSG00000116604	MEF2D	-2.15e-01	 3.45e-01	protein_coding
ENSG00000169174	PCSK9	 1.95e-01	 3.17e-01	protein_coding
ENSG00000128699	ORMDL1	-1.24e-01	 8.10e-01	protein_coding
ENSG00000114923	SLC4A3	 2.08e-01	 6.90e-01	protein_coding
ENSG00000101210	EEF1A2	 3.73e-01	 5.17e-02	protein_coding
ENSG00000138430	OLA1	-7.06e-02	 8.37e-01	protein_coding
ENSG00000139726	DENR	 7.46e-02	 8.92e-01	protein_coding
ENSG00000174939	ASPHD1	-2.34e-03	 9.95e-01	protein_coding
ENSG00000174943	KCTD13	 9.93e-02	 8.34e-01	protein_coding
ENSG00000279789	AC120114.3	-3.76e-01	 3.38e-01	TEC
ENSG00000183856	IQGAP3	 3.66e-01	 7.36e-02	protein_coding
ENSG00000138433	CIR1	-2.62e-01	 5.93e-01	protein_coding
ENSG00000115946	PNO1	-8.16e-03	 9.88e-01	protein_coding
ENSG00000221823	PPP3R1	-1.15e-01	 7.74e-01	protein_coding
ENSG00000243667	WDR92	-6.10e-01	 1.17e-01	protein_coding
ENSG00000163382	NAXE	 4.41e-02	 8.75e-01	protein_coding
ENSG00000064933	PMS1	-8.81e-01	 1.06e-03	protein_coding
ENSG00000162402	USP24	-3.97e-01	 3.19e-01	protein_coding
ENSG00000144306	SCRN3	-5.97e-02	 9.28e-01	protein_coding
ENSG00000116984	MTR	-1.50e-01	 6.49e-01	protein_coding
ENSG00000125534	PPDPF	 3.43e-01	 3.35e-02	protein_coding
ENSG00000101213	PTK6	-1.73e-01	 7.63e-01	protein_coding
ENSG00000119979	FAM45A	-2.18e-01	 6.42e-01	protein_coding
ENSG00000139436	GIT2	-4.52e-02	 9.27e-01	protein_coding
ENSG00000160818	GPATCH4	-2.26e-01	 4.85e-01	protein_coding
ENSG00000139323	POC1B	-2.66e-01	 5.75e-01	protein_coding
ENSG00000139437	TCHP	-1.16e-01	 8.50e-01	protein_coding
ENSG00000273129	PACERR	-5.81e-01	 7.67e-02	lncRNA
ENSG00000163251	FZD5	 9.75e-02	 8.01e-01	protein_coding
ENSG00000213024	NUP62	 5.12e-01	 2.58e-03	protein_coding
ENSG00000247735	AC120114.1	-8.38e-02	 8.95e-01	lncRNA
ENSG00000116711	PLA2G4A	-3.20e-01	 4.33e-01	protein_coding
ENSG00000234810	AL603840.1	-1.71e-01	 7.65e-01	lncRNA
ENSG00000178385	PLEKHM3	-3.79e-01	 2.31e-01	protein_coding
ENSG00000130787	HIP1R	 2.64e-01	 3.76e-01	protein_coding
ENSG00000183648	NDUFB1	-8.87e-01	 1.99e-07	protein_coding
ENSG00000104951	IL4I1	-4.77e-02	 9.42e-01	protein_coding
ENSG00000143252	SDHC	-6.60e-02	 7.94e-01	protein_coding
ENSG00000204673	AKT1S1	 3.02e-01	 5.12e-02	protein_coding
ENSG00000149932	TMEM219	 5.51e-02	 8.45e-01	protein_coding
ENSG00000272068	AL365181.2	-6.75e-03	 9.89e-01	lncRNA
ENSG00000039650	PNKP	 1.32e-02	 9.70e-01	protein_coding
ENSG00000271614	ATP2B1-AS1	 6.14e-03	 9.91e-01	lncRNA
ENSG00000230987	AL359976.1	-1.33e+00	 3.94e-06	processed_pseudogene
ENSG00000280138	AC027290.2	-4.78e-01	 2.36e-01	TEC
ENSG00000162670	BRINP3	-7.32e-02	 8.70e-01	protein_coding
ENSG00000139722	VPS37B	 8.68e-02	 7.92e-01	protein_coding
ENSG00000106683	LIMK1	 1.79e-01	 5.15e-01	protein_coding
ENSG00000070961	ATP2B1	-5.35e-01	 1.46e-01	protein_coding
ENSG00000162407	PLPP3	 2.63e-01	 3.76e-01	protein_coding
ENSG00000117625	RCOR3	-2.10e-02	 9.71e-01	protein_coding
ENSG00000104973	MED25	 3.94e-01	 2.46e-02	protein_coding
ENSG00000115935	WIPF1	 7.65e-02	 8.60e-01	protein_coding
ENSG00000165934	CPSF2	-5.85e-02	 9.07e-01	protein_coding
ENSG00000229953	AL590666.2	 9.36e-02	 8.01e-01	lncRNA
ENSG00000154447	SH3RF1	-7.05e-01	 3.11e-02	protein_coding
ENSG00000272405	AL365181.3	 2.63e-01	 2.39e-01	lncRNA
ENSG00000138413	IDH1	-6.21e-02	 9.02e-01	protein_coding
ENSG00000183605	SFXN4	-3.87e-01	 4.32e-02	protein_coding
ENSG00000132688	NES	 6.31e-01	 8.31e-02	protein_coding
ENSG00000111678	C12orf57	-2.73e-01	 8.28e-02	protein_coding
ENSG00000082512	TRAF5	-1.34e-01	 7.78e-01	protein_coding
ENSG00000272173	U47924.2	 2.00e-01	 6.24e-01	lncRNA
ENSG00000111676	ATN1	 2.16e-01	 4.07e-01	protein_coding
ENSG00000116741	RGS2	-5.34e-01	 1.86e-01	protein_coding
ENSG00000268006	PTOV1-AS1	 6.65e-02	 9.20e-01	lncRNA
ENSG00000168385	SEPT2	-1.74e-01	 6.34e-01	protein_coding
ENSG00000104946	TBC1D17	 2.79e-01	 2.40e-01	protein_coding
ENSG00000198130	HIBCH	-5.97e-02	 9.29e-01	protein_coding
ENSG00000149930	TAOK2	 8.29e-02	 7.69e-01	protein_coding
ENSG00000104960	PTOV1	 2.48e-01	 2.35e-01	protein_coding
ENSG00000143320	CRABP2	 8.65e-02	 8.91e-01	protein_coding
ENSG00000106682	EIF4H	 2.92e-01	 4.78e-02	protein_coding
ENSG00000151689	INPP1	 1.42e-01	 7.59e-01	protein_coding
ENSG00000169136	ATF5	 2.89e-01	 3.40e-01	protein_coding
ENSG00000143319	ISG20L2	 1.63e-01	 4.57e-01	protein_coding
ENSG00000143303	RRNAD1	-6.24e-02	 8.45e-01	protein_coding
ENSG00000132669	RIN2	 3.41e-02	 9.51e-01	protein_coding
ENSG00000224975	INE1	-1.42e-01	 8.07e-01	lncRNA
ENSG00000139329	LUM	-3.25e-01	 4.71e-01	protein_coding
ENSG00000182196	ARL6IP4	 2.54e-02	 9.48e-01	protein_coding
ENSG00000256028	AC026362.1	-8.50e-01	 1.27e-03	lncRNA
ENSG00000189159	JPT1	 1.97e-01	 3.47e-01	protein_coding
ENSG00000188612	SUMO2	-3.09e-02	 9.42e-01	protein_coding
ENSG00000181467	RAP2B	-1.89e-01	 6.29e-01	protein_coding
ENSG00000111325	OGFOD2	 1.77e-01	 5.59e-01	protein_coding
ENSG00000143314	MRPL24	-7.93e-03	 9.77e-01	protein_coding
ENSG00000011258	MBTD1	-4.70e-01	 2.02e-01	protein_coding
ENSG00000268584	AC073389.1	 1.95e-02	 9.76e-01	lncRNA
ENSG00000130985	UBA1	 4.62e-01	 3.37e-04	protein_coding
ENSG00000143294	PRCC	 3.81e-01	 2.29e-02	protein_coding
ENSG00000115677	HDLBP	 3.62e-01	 4.37e-02	protein_coding
ENSG00000172932	ANKRD13D	-6.41e-02	 8.82e-01	protein_coding
ENSG00000165672	PRDX3	-9.69e-02	 8.33e-01	protein_coding
ENSG00000143321	HDGF	 2.76e-01	 1.04e-01	protein_coding
ENSG00000011465	DCN	-3.00e-02	 9.44e-01	protein_coding
ENSG00000162409	PRKAA2	-1.25e-01	 8.20e-01	protein_coding
ENSG00000130589	HELZ2	 1.66e-01	 5.51e-01	protein_coding
ENSG00000027869	SH2D2A	 1.34e-01	 7.67e-01	protein_coding
ENSG00000150967	ABCB9	 3.61e-02	 9.43e-01	protein_coding
ENSG00000153363	LINC00467	 1.14e-01	 8.45e-01	lncRNA
ENSG00000133639	BTG1	-4.16e-02	 9.08e-01	protein_coding
ENSG00000170385	SLC30A1	-1.45e-01	 7.93e-01	protein_coding
ENSG00000227764	LINC01693	-9.12e-02	 8.83e-01	lncRNA
ENSG00000215808	LINC01139	 2.07e-02	 9.74e-01	lncRNA
ENSG00000081721	DUSP12	 7.82e-02	 8.92e-01	protein_coding
ENSG00000167996	FTH1	 2.99e-01	 6.47e-02	protein_coding
ENSG00000149927	DOC2A	-5.66e-02	 9.02e-01	protein_coding
ENSG00000116120	FARSB	 1.02e-01	 7.73e-01	protein_coding
ENSG00000117650	NEK2	-2.32e-01	 6.52e-01	protein_coding
ENSG00000147804	SLC39A4	 5.61e-02	 8.89e-01	protein_coding
ENSG00000169592	INO80E	-9.68e-02	 7.82e-01	protein_coding
ENSG00000123684	LPGAT1	-1.36e-01	 7.72e-01	protein_coding
ENSG00000149929	HIRIP3	 2.28e-01	 4.73e-01	protein_coding
ENSG00000139291	TMEM19	-1.48e-01	 7.91e-01	protein_coding
ENSG00000173451	THAP2	-8.91e-02	 8.68e-01	protein_coding
ENSG00000123983	ACSL3	-1.31e-01	 7.15e-01	protein_coding
ENSG00000133858	ZFC3H1	-3.52e-01	 3.66e-01	protein_coding
ENSG00000080371	RAB21	-5.71e-02	 9.26e-01	protein_coding
ENSG00000152056	AP1S3	 1.07e-01	 8.64e-01	protein_coding
ENSG00000085449	WDFY1	-2.57e-02	 9.69e-01	protein_coding
ENSG00000091483	FH	-4.93e-04	 9.99e-01	protein_coding
ENSG00000143493	INTS7	-5.96e-02	 9.14e-01	protein_coding
ENSG00000203668	CHML	-5.58e-01	 1.28e-01	protein_coding
ENSG00000198873	GRK5	 3.94e-01	 2.58e-01	protein_coding
ENSG00000054277	OPN3	-1.89e-01	 6.02e-01	protein_coding
ENSG00000143476	DTL	 6.58e-01	 1.76e-04	protein_coding
ENSG00000135900	MRPL44	 2.67e-01	 3.35e-01	protein_coding
ENSG00000135919	SERPINE2	 9.22e-02	 7.80e-01	protein_coding
ENSG00000115966	ATF2	-4.72e-01	 1.67e-01	protein_coding
ENSG00000086730	LAT2	-1.38e-01	 8.10e-01	protein_coding
ENSG00000036257	CUL3	-3.14e-03	 9.94e-01	protein_coding
ENSG00000115694	STK25	 2.05e-01	 4.07e-01	protein_coding
ENSG00000132694	ARHGEF11	-2.07e-02	 9.59e-01	protein_coding
ENSG00000066027	PPP2R5A	-2.96e-01	 4.89e-01	protein_coding
ENSG00000090975	PITPNM2	-7.74e-02	 8.75e-01	protein_coding
ENSG00000121749	TBC1D15	-3.57e-01	 4.22e-01	protein_coding
ENSG00000006607	FARP2	-7.53e-02	 8.69e-01	protein_coding
ENSG00000065600	TMEM206	 1.86e-01	 6.32e-01	protein_coding
ENSG00000117691	NENF	-2.63e-01	 1.71e-01	protein_coding
ENSG00000260805	AC092803.2	-2.37e-01	 6.30e-01	lncRNA
ENSG00000174371	EXO1	-3.48e-01	 3.41e-01	protein_coding
ENSG00000162600	OMA1	-3.99e-01	 2.07e-01	protein_coding
ENSG00000162772	ATF3	-1.99e-01	 4.80e-01	protein_coding
ENSG00000117036	ETV3	-4.29e-02	 9.36e-01	protein_coding
ENSG00000154518	ATP5MC3	-1.56e-01	 4.04e-01	protein_coding
ENSG00000148908	RGS10	-1.75e-02	 9.70e-01	protein_coding
ENSG00000176720	BOK	 3.46e-01	 1.67e-01	protein_coding
ENSG00000101216	GMEB2	 3.45e-01	 6.46e-02	protein_coding
ENSG00000111679	PTPN6	 4.12e-01	 2.26e-01	protein_coding
ENSG00000111328	CDK2AP1	 1.77e-01	 5.21e-01	protein_coding
ENSG00000176946	THAP4	 3.75e-01	 4.99e-02	protein_coding
ENSG00000130921	C12orf65	-5.36e-03	 9.89e-01	protein_coding
ENSG00000051825	MPHOSPH9	-6.88e-01	 4.09e-02	protein_coding
ENSG00000144320	LNPK	-4.79e-01	 2.10e-01	protein_coding
ENSG00000137601	NEK1	-5.30e-01	 1.84e-01	protein_coding
ENSG00000168397	ATG4B	 1.85e-01	 4.28e-01	protein_coding
ENSG00000128713	HOXD11	 1.12e-01	 8.40e-01	protein_coding
ENSG00000123685	BATF3	 3.54e-02	 9.58e-01	protein_coding
ENSG00000175879	HOXD8	 1.11e-01	 8.58e-01	protein_coding
ENSG00000117697	NSL1	-2.70e-01	 4.91e-01	protein_coding
ENSG00000237380	HOXD-AS2	-3.80e-01	 4.01e-01	lncRNA
ENSG00000226363	HAGLROS	 3.38e-01	 4.53e-01	lncRNA
ENSG00000128709	HOXD9	-6.13e-02	 8.88e-01	protein_coding
ENSG00000169047	IRS1	 2.40e-01	 4.24e-01	protein_coding
ENSG00000128652	HOXD3	 1.44e-01	 8.04e-01	protein_coding
ENSG00000144468	RHBDD1	-6.63e-01	 2.30e-02	protein_coding
ENSG00000081052	COL4A4	-3.24e-02	 9.31e-01	protein_coding
ENSG00000064042	LIMCH1	 3.78e-02	 9.36e-01	protein_coding
ENSG00000253719	ATXN7L3B	-3.96e-02	 9.08e-01	protein_coding
ENSG00000203705	TATDN3	-1.83e-01	 7.41e-01	protein_coding
ENSG00000143702	CEP170	 2.81e-02	 9.66e-01	protein_coding
ENSG00000011260	UTP18	-2.00e-01	 6.06e-01	protein_coding
ENSG00000244300	GATA2-AS1	-4.53e-03	 9.91e-01	lncRNA
ENSG00000054282	SDCCAG8	-4.37e-02	 9.46e-01	protein_coding
ENSG00000179348	GATA2	 1.43e-01	 5.77e-01	protein_coding
ENSG00000100599	RIN3	-4.20e-01	 3.33e-01	protein_coding
ENSG00000169031	COL4A3	-3.79e-02	 9.28e-01	protein_coding
ENSG00000232442	MHENCR	-6.87e-02	 8.60e-01	lncRNA
ENSG00000168958	MFF	-5.52e-03	 9.83e-01	protein_coding
ENSG00000035687	ADSS	-3.17e-01	 3.84e-01	protein_coding
ENSG00000151923	TIAL1	-2.26e-01	 4.02e-01	protein_coding
ENSG00000168393	DTYMK	-1.24e-01	 6.05e-01	protein_coding
ENSG00000197457	STMN3	 3.92e-01	 3.77e-01	protein_coding
ENSG00000165792	METTL17	 1.78e-01	 4.55e-01	protein_coding
ENSG00000256092	AC137767.1	-4.34e-01	 2.98e-01	lncRNA
ENSG00000168395	ING5	-2.00e-03	 9.96e-01	protein_coding
ENSG00000139697	SBNO1	-4.18e-01	 2.37e-01	protein_coding
ENSG00000121644	DESI2	-2.55e-01	 5.41e-01	protein_coding
ENSG00000198468	FLVCR1-DT	-8.23e-02	 8.60e-01	lncRNA
ENSG00000183955	KMT5A	 1.44e-01	 7.26e-01	protein_coding
ENSG00000150977	RILPL2	 1.97e-01	 4.72e-01	protein_coding
ENSG00000120616	EPC1	-4.45e-01	 1.30e-01	protein_coding
ENSG00000162769	FLVCR1	-4.17e-01	 2.25e-01	protein_coding
ENSG00000279491	AP003733.4	-3.48e-01	 4.42e-01	TEC
ENSG00000184209	SNRNP35	 3.34e-01	 3.24e-01	protein_coding
ENSG00000188026	RILPL1	-4.29e-02	 9.31e-01	protein_coding
ENSG00000244176	AP003733.1	-3.34e-01	 2.41e-01	processed_pseudogene
ENSG00000153187	HNRNPU	 2.00e-01	 3.65e-01	protein_coding
ENSG00000143494	VASH2	 2.85e-02	 9.67e-01	protein_coding
ENSG00000086598	TMED2	-9.55e-02	 8.26e-01	protein_coding
ENSG00000247373	AC055713.1	-1.27e-01	 7.94e-01	lncRNA
ENSG00000174606	ANGEL2	-4.02e-01	 2.93e-01	protein_coding
ENSG00000049541	RFC2	 1.00e-01	 6.56e-01	protein_coding
ENSG00000102225	CDK16	 2.95e-01	 6.80e-02	protein_coding
ENSG00000111361	EIF2B1	 1.01e-02	 9.79e-01	protein_coding
ENSG00000203667	COX20	-1.62e-01	 7.66e-01	protein_coding
ENSG00000151929	BAG3	 5.47e-01	 8.10e-04	protein_coding
ENSG00000111364	DDX55	 1.95e-01	 5.65e-01	protein_coding
ENSG00000180902	D2HGDH	 4.82e-02	 9.28e-01	protein_coding
ENSG00000111358	GTF2H3	-4.94e-01	 2.02e-01	protein_coding
ENSG00000054523	KIF1B	-1.40e-01	 7.00e-01	protein_coding
ENSG00000126749	EMG1	-3.44e-01	 1.28e-01	protein_coding
ENSG00000215021	PHB2	-1.43e-01	 4.55e-01	protein_coding
ENSG00000163902	RPN1	-3.34e-02	 8.94e-01	protein_coding
ENSG00000111684	LPCAT3	 2.17e-01	 3.35e-01	protein_coding
ENSG00000173744	AGFG1	 5.20e-01	 1.82e-02	protein_coding
ENSG00000149503	INCENP	 2.00e-01	 3.97e-01	protein_coding
ENSG00000182326	C1S	-9.17e-02	 7.96e-01	protein_coding
ENSG00000136643	RPS6KC1	-7.39e-01	 1.85e-02	protein_coding
ENSG00000100600	LGMN	-7.55e-02	 8.30e-01	protein_coding
ENSG00000113240	CLK4	-3.73e-01	 4.13e-01	protein_coding
ENSG00000109572	CLCN3	-2.45e-02	 9.68e-01	protein_coding
ENSG00000143499	SMYD2	-1.03e-01	 8.38e-01	protein_coding
ENSG00000169604	ANTXR1	 2.60e-01	 1.27e-01	protein_coding
ENSG00000198825	INPP5F	 9.67e-02	 8.47e-01	protein_coding
ENSG00000075785	RAB7A	 3.16e-01	 1.24e-01	protein_coding
ENSG00000106665	CLIP2	 3.38e-01	 1.68e-01	protein_coding
ENSG00000160948	VPS28	 1.15e-01	 6.82e-01	protein_coding
ENSG00000149926	FAM57B	 2.69e-02	 9.69e-01	protein_coding
ENSG00000169131	ZNF354A	-6.09e-01	 9.55e-02	protein_coding
ENSG00000111666	CHPT1	-2.34e-01	 4.38e-01	protein_coding
ENSG00000162174	ASRGL1	 4.93e-01	 4.22e-02	protein_coding
ENSG00000111670	GNPTAB	-3.94e-01	 3.18e-01	protein_coding
ENSG00000135870	RC3H1	 1.98e-01	 6.75e-01	protein_coding
ENSG00000101246	ARFRP1	 4.62e-02	 8.97e-01	protein_coding
ENSG00000142657	PGD	 3.95e-01	 3.94e-03	protein_coding
ENSG00000136048	DRAM1	 9.25e-02	 7.77e-01	protein_coding
ENSG00000026036	RTEL1-TNFRSF6B	-2.53e-01	 5.11e-01	protein_coding
ENSG00000203896	LIME1	 1.03e-01	 8.68e-01	protein_coding
ENSG00000273154	AL121845.3	-6.07e-01	 1.22e-01	protein_coding
ENSG00000130584	ZBTB46	 2.72e-01	 4.45e-01	protein_coding
ENSG00000125520	SLC2A4RG	-3.23e-02	 9.24e-01	protein_coding
ENSG00000197114	ZGPAT	 3.35e-01	 1.52e-01	protein_coding
ENSG00000152061	RABGAP1L	-5.32e-02	 9.26e-01	protein_coding
ENSG00000160949	TONSL	 3.28e-01	 1.22e-01	protein_coding
ENSG00000258366	RTEL1	-1.15e-01	 6.83e-01	protein_coding
ENSG00000178338	ZNF354B	-5.96e-01	 1.29e-01	protein_coding
ENSG00000056050	HPF1	-2.79e-01	 5.71e-01	protein_coding
ENSG00000175279	CENPS	 1.22e-01	 7.87e-01	protein_coding
ENSG00000102226	USP11	 4.74e-01	 8.25e-04	protein_coding
ENSG00000066455	GOLGA5	-2.22e-01	 6.59e-01	protein_coding
ENSG00000177646	ACAD9	 1.96e-01	 3.68e-01	protein_coding
ENSG00000003402	CFLAR	-3.31e-01	 8.31e-02	protein_coding
ENSG00000006704	GTF2IRD1	 2.63e-01	 3.41e-01	protein_coding
ENSG00000124466	LYPD3	 1.61e-01	 6.75e-01	protein_coding
ENSG00000120860	WASHC3	-2.42e-01	 5.60e-01	protein_coding
ENSG00000197771	MCMBP	 2.53e-02	 9.48e-01	protein_coding
ENSG00000124942	AHNAK	 2.18e-01	 2.39e-01	protein_coding
ENSG00000075188	NUP37	-1.59e-01	 7.19e-01	protein_coding
ENSG00000187954	CYHR1	 2.19e-01	 3.92e-01	protein_coding
ENSG00000274904	AC093512.1	-5.67e-01	 1.48e-01	lncRNA
ENSG00000149925	ALDOA	 3.67e-01	 2.17e-02	protein_coding
ENSG00000185480	PARPBP	-3.24e-01	 4.93e-01	protein_coding
ENSG00000142655	PEX14	 2.16e-01	 3.98e-01	protein_coding
ENSG00000160049	DFFA	 1.41e-01	 5.31e-01	protein_coding
ENSG00000281344	HELLPAR	-6.39e-01	 1.57e-02	lncRNA
ENSG00000176531	PHLDB3	 3.75e-01	 2.85e-01	protein_coding
ENSG00000255508	AP002990.1	 2.76e-01	 4.32e-01	protein_coding
ENSG00000149016	TUT1	 3.20e-01	 1.29e-01	protein_coding
ENSG00000285043	AC093512.2	 4.30e-02	 9.01e-01	protein_coding
ENSG00000254772	EEF1G	 2.85e-01	 4.93e-02	protein_coding
ENSG00000198380	GFPT1	-2.40e-01	 5.08e-01	protein_coding
ENSG00000177606	JUN	-4.69e-01	 1.16e-02	protein_coding
ENSG00000234807	LINC01135	-2.72e-01	 5.81e-01	lncRNA
ENSG00000176472	ZNF575	 7.44e-02	 9.09e-01	protein_coding
ENSG00000105755	ETHE1	-3.02e-02	 9.21e-01	protein_coding
ENSG00000107651	SEC23IP	-2.13e-01	 6.05e-01	protein_coding
ENSG00000167702	KIFC2	 2.64e-01	 4.54e-01	protein_coding
ENSG00000147124	ZNF41	 3.67e-01	 4.20e-01	protein_coding
ENSG00000196741	LINC01560	-2.43e-01	 6.29e-01	lncRNA
ENSG00000078061	ARAF	 2.91e-01	 7.29e-02	protein_coding
ENSG00000102265	TIMP1	 2.45e-01	 9.75e-02	protein_coding
ENSG00000169599	NFU1	-1.15e-01	 8.38e-01	protein_coding
ENSG00000100605	ITPK1	 3.14e-01	 1.36e-01	protein_coding
ENSG00000141198	TOM1L1	-4.00e-01	 1.43e-01	protein_coding
ENSG00000166260	COX11	 1.03e-01	 8.62e-01	protein_coding
ENSG00000166263	STXBP4	-2.21e-01	 6.73e-01	protein_coding
ENSG00000120008	WDR11	 9.65e-02	 7.90e-01	protein_coding
ENSG00000150093	ITGB1	-3.68e-01	 2.36e-01	protein_coding
ENSG00000165943	MOAP1	 2.98e-01	 2.92e-01	protein_coding
ENSG00000130940	CASZ1	 2.43e-02	 9.68e-01	protein_coding
ENSG00000153485	TMEM251	-3.32e-01	 4.72e-01	protein_coding
ENSG00000012963	UBR7	-1.38e-01	 6.65e-01	protein_coding
ENSG00000170270	GON7	-1.14e-01	 8.54e-01	protein_coding
ENSG00000174473	GALNTL6	 3.22e-01	 4.18e-01	protein_coding
ENSG00000149480	MTA2	 2.08e-01	 3.10e-01	protein_coding
ENSG00000109133	TMEM33	-8.34e-02	 8.47e-01	protein_coding
ENSG00000115977	AAK1	 1.09e-01	 8.38e-01	protein_coding
